Date,Open,High,Low,Close,Adj Close,Volume
2023-07-25,1337.000000,1342.849976,1324.250000,1334.599976,1317.546265,6801982
2023-07-26,1343.000000,1350.000000,1339.400024,1348.849976,1331.614136,5528885
2023-07-27,1358.599976,1363.800049,1347.050049,1353.150024,1335.859253,9191861
2023-07-28,1353.849976,1363.849976,1336.000000,1340.500000,1323.370850,6122735
2023-07-31,1348.750000,1357.500000,1333.250000,1355.699951,1338.376587,7902180
2023-08-01,1362.000000,1369.000000,1357.000000,1365.199951,1347.755249,6064652
2023-08-02,1369.300049,1371.949951,1348.449951,1356.849976,1339.511963,7419145
2023-08-03,1350.000000,1366.550049,1349.000000,1364.300049,1346.866821,6503741
2023-08-04,1368.900024,1385.900024,1362.000000,1378.349976,1360.737183,5712345
2023-08-07,1387.900024,1395.000000,1377.000000,1393.000000,1375.200073,3729093
2023-08-08,1392.849976,1393.550049,1384.400024,1390.199951,1372.435791,4161877
2023-08-09,1384.000000,1396.000000,1382.500000,1394.400024,1376.582153,4090828
2023-08-10,1391.599976,1395.800049,1385.599976,1389.099976,1371.349854,3873025
2023-08-11,1392.000000,1396.849976,1367.050049,1371.849976,1354.320313,5783517
2023-08-14,1371.849976,1395.000000,1365.599976,1393.550049,1375.743042,4304135
2023-08-16,1410.800049,1419.949951,1405.400024,1418.500000,1400.374146,7735313
2023-08-17,1420.000000,1420.000000,1406.000000,1411.550049,1393.513062,5618346
2023-08-18,1403.699951,1408.699951,1386.150024,1388.800049,1371.053711,5134103
2023-08-21,1389.750000,1407.000000,1387.150024,1405.400024,1387.441650,3032722
2023-08-22,1404.699951,1406.050049,1396.650024,1403.750000,1385.812622,2890714
2023-08-23,1416.000000,1416.599976,1405.650024,1407.949951,1389.958984,2559125
2023-08-24,1421.500000,1425.050049,1414.449951,1423.599976,1405.408936,5171963
2023-08-25,1413.000000,1422.500000,1411.400024,1420.099976,1401.953735,4307172
2023-08-28,1420.099976,1424.800049,1411.400024,1415.650024,1397.560669,3133464
2023-08-29,1424.000000,1424.400024,1415.300049,1417.650024,1399.535034,3074444
2023-08-30,1427.000000,1436.650024,1424.000000,1435.150024,1416.811401,3070887
2023-08-31,1435.150024,1444.900024,1428.650024,1435.449951,1417.107544,9792735
2023-09-01,1430.949951,1446.000000,1428.199951,1443.849976,1425.400269,3582133
2023-09-04,1443.000000,1470.000000,1434.699951,1465.099976,1446.378662,4609014
2023-09-05,1465.000000,1480.050049,1456.500000,1478.900024,1460.002441,5496840
2023-09-06,1481.900024,1482.900024,1463.300049,1477.449951,1458.570801,5075786
2023-09-07,1470.599976,1473.400024,1462.050049,1466.199951,1447.464600,4411743
2023-09-08,1463.500000,1474.750000,1460.199951,1469.599976,1450.821167,3125838
2023-09-11,1469.599976,1478.050049,1464.500000,1476.449951,1457.583618,4182226
2023-09-12,1482.500000,1504.000000,1477.099976,1501.099976,1481.918701,6793161
2023-09-13,1505.000000,1505.000000,1488.650024,1498.349976,1479.203857,4804686
2023-09-14,1505.000000,1512.550049,1499.150024,1506.949951,1487.693848,6444213
2023-09-15,1518.000000,1518.400024,1509.000000,1511.599976,1492.284546,8657816
2023-09-18,1504.900024,1504.900024,1488.000000,1491.800049,1472.737549,3991916
2023-09-20,1476.199951,1495.099976,1476.199951,1490.250000,1471.207397,4169337
2023-09-21,1486.550049,1504.550049,1476.000000,1501.750000,1482.560425,6779195
2023-09-22,1491.900024,1506.949951,1485.199951,1496.150024,1477.031982,5455613
2023-09-25,1489.849976,1489.849976,1471.550049,1474.150024,1455.313110,4217863
2023-09-26,1479.150024,1479.900024,1459.000000,1460.650024,1441.985596,3996528
2023-09-27,1456.000000,1469.599976,1450.050049,1467.000000,1448.254395,3863586
2023-09-28,1467.900024,1472.599976,1435.000000,1439.449951,1421.056396,5814602
2023-09-29,1432.099976,1446.800049,1416.000000,1435.449951,1417.107544,6068968
2023-10-03,1436.050049,1437.000000,1420.300049,1434.000000,1415.676147,4181867
2023-10-04,1425.000000,1449.949951,1418.199951,1444.349976,1425.893799,4510406
2023-10-05,1452.000000,1475.650024,1450.199951,1463.449951,1444.749756,7384621
2023-10-06,1469.500000,1484.500000,1463.300049,1478.699951,1459.804932,3598672
2023-10-09,1464.900024,1491.000000,1462.199951,1475.449951,1456.596436,3567552
2023-10-10,1483.900024,1497.000000,1469.099976,1495.150024,1476.044800,5688951
2023-10-11,1497.000000,1518.250000,1481.449951,1494.400024,1475.304321,7220129
2023-10-12,1491.900024,1504.400024,1452.000000,1465.500000,1446.773560,11081662
2023-10-13,1405.000000,1438.000000,1400.000000,1431.150024,1412.862549,17973439
2023-10-16,1432.099976,1443.599976,1430.000000,1434.150024,1415.824219,4850745
2023-10-17,1440.250000,1453.349976,1438.050049,1442.449951,1424.018066,3923764
2023-10-18,1442.000000,1454.000000,1438.349976,1440.550049,1422.142456,4264837
2023-10-19,1426.099976,1439.650024,1426.099976,1433.650024,1415.330566,6795691
2023-10-20,1430.000000,1438.500000,1425.250000,1427.250000,1409.012329,3928622
2023-10-23,1425.599976,1432.349976,1405.250000,1408.650024,1390.650024,2636516
2023-10-25,1399.000000,1402.550049,1361.300049,1370.050049,1370.050049,6940777
2023-10-26,1355.050049,1374.000000,1353.099976,1359.449951,1359.449951,6357656
2023-10-27,1363.650024,1385.000000,1363.650024,1380.349976,1380.349976,4634358
2023-10-30,1380.349976,1380.349976,1363.099976,1377.050049,1377.050049,2667696
2023-10-31,1379.949951,1381.150024,1363.000000,1368.400024,1368.400024,3451595
2023-11-01,1373.050049,1377.449951,1351.650024,1354.150024,1354.150024,3090672
2023-11-02,1370.000000,1376.300049,1361.650024,1370.150024,1370.150024,3758060
2023-11-03,1380.050049,1392.000000,1377.750000,1389.050049,1389.050049,3349045
2023-11-06,1393.900024,1407.250000,1390.800049,1403.300049,1403.300049,2736381
2023-11-07,1400.000000,1405.900024,1394.849976,1404.300049,1404.300049,2272209
2023-11-08,1405.000000,1405.000000,1386.449951,1391.000000,1391.000000,3550635
2023-11-09,1395.900024,1397.500000,1370.050049,1374.800049,1374.800049,5498051
2023-11-10,1369.949951,1373.150024,1361.000000,1368.849976,1368.849976,2943649
2023-11-13,1379.849976,1382.449951,1370.849976,1373.550049,1373.550049,3462092
2023-11-15,1399.000000,1414.000000,1393.000000,1410.500000,1410.500000,8551860
2023-11-16,1416.099976,1453.400024,1410.599976,1444.900024,1444.900024,6673907
2023-11-17,1441.050049,1451.000000,1435.050049,1437.550049,1437.550049,4901251
2023-11-20,1442.000000,1452.000000,1433.650024,1436.599976,1436.599976,3584210
2023-11-21,1442.000000,1450.000000,1436.750000,1439.000000,1439.000000,3793135
2023-11-22,1436.199951,1458.949951,1436.199951,1457.800049,1457.800049,3108786
2023-11-23,1467.900024,1467.900024,1447.699951,1449.250000,1449.250000,3186928
2023-11-24,1445.550049,1452.650024,1433.849976,1437.400024,1437.400024,2973195
2023-11-28,1444.000000,1445.000000,1427.050049,1442.699951,1442.699951,3755373
2023-11-29,1451.099976,1460.699951,1449.800049,1459.599976,1459.599976,3875778
2023-11-30,1453.250000,1460.650024,1449.550049,1455.150024,1455.150024,10120867
2023-12-01,1459.900024,1459.900024,1446.150024,1452.300049,1452.300049,3489187
2023-12-04,1460.449951,1471.900024,1449.300049,1464.349976,1464.349976,5511948
2023-12-05,1465.800049,1466.900024,1442.000000,1453.949951,1453.949951,5123039
2023-12-06,1456.750000,1477.000000,1451.050049,1474.300049,1474.300049,5269178
2023-12-07,1472.849976,1472.849976,1461.800049,1465.900024,1465.900024,4424453
2023-12-08,1470.400024,1494.699951,1466.250000,1491.150024,1491.150024,6323433
2023-12-11,1490.000000,1498.000000,1482.000000,1488.500000,1488.500000,3862018
2023-12-12,1477.500000,1490.000000,1467.650024,1476.050049,1476.050049,6103494
2023-12-13,1476.000000,1476.050049,1433.150024,1449.000000,1449.000000,8549258
2023-12-14,1463.400024,1511.000000,1461.349976,1501.449951,1501.449951,12489858
2023-12-15,1523.050049,1588.550049,1521.000000,1578.400024,1578.400024,18395389
2023-12-18,1567.949951,1593.000000,1560.300049,1564.349976,1564.349976,6467243
2023-12-19,1570.099976,1573.949951,1543.250000,1558.300049,1558.300049,4221721
2023-12-20,1565.050049,1583.500000,1530.000000,1536.400024,1536.400024,6592367
2023-12-21,1521.250000,1546.650024,1521.250000,1536.000000,1536.000000,5319038
2023-12-22,1534.949951,1566.000000,1523.000000,1562.900024,1562.900024,6741060
2023-12-26,1535.000000,1548.000000,1523.000000,1543.949951,1543.949951,6878067
2023-12-27,1544.000000,1570.000000,1544.000000,1567.099976,1567.099976,4225849
2023-12-28,1568.949951,1568.949951,1555.000000,1562.650024,1562.650024,5702253
2023-12-29,1541.050049,1559.449951,1540.000000,1542.900024,1542.900024,4388990
2024-01-01,1539.000000,1557.000000,1535.250000,1551.349976,1551.349976,2808451
2024-01-02,1546.000000,1549.150024,1523.000000,1534.400024,1534.400024,5396313
2024-01-03,1519.949951,1519.949951,1488.000000,1490.000000,1490.000000,7550363
2024-01-04,1504.949951,1519.750000,1492.900024,1512.699951,1512.699951,7056038
2024-01-05,1506.750000,1539.699951,1506.250000,1532.550049,1532.550049,8895403
2024-01-08,1528.949951,1536.000000,1513.250000,1522.800049,1522.800049,4440136
2024-01-09,1541.900024,1553.000000,1525.849976,1529.300049,1529.300049,4412074
2024-01-10,1524.949951,1535.449951,1505.000000,1519.900024,1519.900024,4096845
2024-01-11,1524.900024,1525.000000,1486.599976,1494.199951,1494.199951,11296088
2024-01-12,1562.000000,1618.000000,1555.400024,1612.750000,1612.750000,26754401
2024-01-15,1644.949951,1664.949951,1636.000000,1652.099976,1652.099976,13228305
2024-01-16,1644.800049,1648.500000,1625.000000,1631.550049,1631.550049,6500917
2024-01-17,1620.250000,1647.500000,1620.250000,1640.199951,1640.199951,9209876
2024-01-18,1642.650024,1649.000000,1628.250000,1642.599976,1642.599976,6375464
2024-01-19,1651.599976,1665.500000,1644.150024,1659.199951,1659.199951,4522736
2024-01-23,1650.099976,1674.699951,1637.699951,1642.150024,1642.150024,9401255
2024-01-24,1659.900024,1680.000000,1645.000000,1675.400024,1675.400024,8999681
2024-01-25,1672.949951,1680.550049,1658.000000,1669.099976,1669.099976,8865304
2024-01-29,1665.150024,1679.349976,1647.599976,1656.599976,1656.599976,4253785
2024-01-30,1662.449951,1690.000000,1648.250000,1651.449951,1651.449951,4995943
2024-01-31,1648.250000,1667.250000,1638.099976,1660.900024,1660.900024,6763779
2024-02-01,1659.550049,1677.000000,1650.349976,1657.050049,1657.050049,5760011
2024-02-02,1666.050049,1718.500000,1665.000000,1693.349976,1693.349976,7858483
2024-02-05,1694.750000,1700.750000,1681.849976,1687.199951,1687.199951,3634135
2024-02-06,1686.750000,1733.000000,1673.949951,1729.449951,1729.449951,7694265
2024-02-07,1729.000000,1729.000000,1686.849976,1693.750000,1693.750000,4613877
2024-02-08,1698.000000,1706.349976,1682.800049,1692.099976,1692.099976,5919715
2024-02-09,1684.699951,1692.900024,1659.800049,1669.349976,1669.349976,4600004
2024-02-12,1670.349976,1692.949951,1670.349976,1680.099976,1680.099976,3555808
2024-02-13,1683.000000,1689.099976,1663.500000,1684.550049,1684.550049,2696481
2024-02-14,1660.199951,1669.449951,1635.500000,1666.199951,1666.199951,3768579
2024-02-15,1677.000000,1687.750000,1661.599976,1676.349976,1676.349976,4834391
2024-02-16,1689.000000,1709.000000,1687.949951,1701.650024,1701.650024,4880654
2024-02-19,1705.000000,1711.500000,1687.699951,1699.750000,1699.750000,3690993
2024-02-20,1685.000000,1694.250000,1668.750000,1685.250000,1685.250000,3706389
2024-02-21,1674.000000,1674.000000,1645.300049,1655.550049,1655.550049,4300508
2024-02-22,1665.000000,1684.599976,1644.400024,1681.349976,1681.349976,5841277
2024-02-23,1697.000000,1698.449951,1671.900024,1676.849976,1676.849976,5373072
2024-02-26,1674.949951,1674.949951,1645.000000,1660.150024,1660.150024,2782438
2024-02-27,1661.000000,1671.099976,1652.800049,1663.599976,1663.599976,5159088
2024-02-28,1670.000000,1687.800049,1662.050049,1671.250000,1671.250000,3188916
2024-02-29,1665.000000,1682.250000,1653.300049,1673.900024,1673.900024,7814722
2024-03-01,1669.000000,1671.949951,1651.000000,1654.699951,1654.699951,6387291
2024-03-04,1657.849976,1664.449951,1633.650024,1637.199951,1637.199951,4445156
2024-03-05,1634.000000,1637.349976,1602.000000,1606.500000,1606.500000,4596579
2024-03-06,1602.800049,1620.150024,1576.000000,1617.550049,1617.550049,6420684
2024-03-07,1616.599976,1628.449951,1604.199951,1616.449951,1616.449951,6348359
2024-03-11,1608.150024,1613.800049,1588.000000,1600.599976,1600.599976,6752895
2024-03-12,1600.000000,1625.000000,1597.650024,1612.949951,1612.949951,4614222
2024-03-13,1612.900024,1624.500000,1598.550049,1611.400024,1611.400024,5688997
2024-03-14,1614.400024,1657.750000,1608.000000,1653.300049,1653.300049,8803799
2024-03-15,1641.099976,1645.800049,1618.349976,1634.000000,1634.000000,11809825
